,DistrictId,Total_Value,Mean_Price,Std_Price,Count,Cumulative_Value,Cumulative_Pct,ABC_Category,CV,XYZ_Category,Segment
40,96,15853475.66463201,223288.38964270437,70439.36046185656,71,1329953199.5078447,0.6210704659880567,A,0.31546360549498487,Y,AY
41,128,15810426.131725758,247037.90830821497,75387.4355809285,64,1345763625.6395705,0.6284537248341082,A,0.30516545455393,Y,AY
42,22,14859190.483341115,190502.44209411685,50794.849236691116,78,1360622816.1229117,0.6353927692765059,A,0.26663621042504093,Y,AY
43,3,14752211.32790909,179905.0161940133,49373.82352564385,82,1375375027.4508207,0.6422818558753195,A,0.27444384025622776,Y,AY
44,88,14513617.961983655,226775.2806559946,74983.37091073944,64,1389888645.4128044,0.6490595225437087,A,0.33065054839237534,Y,AY
45,75,14459993.575003657,219090.81174247965,80583.0137569704,66,1404348638.987808,0.6558121473361714,A,0.36780645028458814,Y,AY
46,90,14368737.855289005,199565.80354568062,67197.07166122281,72,1418717376.843097,0.6625221569205288,A,0.33671636356196366,Y,AY
47,12,13953712.123526365,218026.75193009945,62247.2151945546,64,1432671088.9666233,0.6690383550048139,A,0.28550264884242915,Y,AY
48,111,13801238.884961601,281657.93642778776,112732.69763811868,49,1446472327.851585,0.6754833501134143,A,0.40024683510745457,Y,AY
49,10,13018693.887456575,232476.67656172457,70277.29892441285,56,1459491021.7390416,0.6815629071100294,A,0.30229827767584083,Y,AY
50,109,13010733.062791394,317334.9527510096,124788.08175705736,41,1472501754.801833,0.6876387465073438,A,0.3932377466624982,Y,AY
51,67,12969830.90337211,212620.1787438051,51179.509545791916,61,1485471585.705205,0.6936954851398945,A,0.24070861875937108,Y,AY
52,55,12749314.291675707,219815.76364958117,68612.97957058318,58,1498220899.9968808,0.6996492454459635,A,0.31213857655796884,Y,AY
53,54,12613533.844498232,340906.32012157387,153176.92120353534,37,1510834433.841379,0.7055395980880397,A,0.44932262079772955,Y,AY
54,93,12512157.835327089,171399.42240174094,44369.72646722496,73,1523346591.676706,0.7113826094813567,A,0.2588674211703428,Y,AY
55,105,12350295.977479415,224550.83595417117,82187.81472664603,55,1535696887.6541855,0.7171500335385806,A,0.3660098363803011,Y,AY
56,63,12229986.764843514,284418.29685682594,104209.47861399333,43,1547926874.419029,0.7228612747926939,A,0.3663951291658694,Y,AY
57,124,11792108.764289321,274235.0875416121,107857.16889606566,43,1559718983.1833184,0.728368032840969,A,0.3933018559475893,Y,AY
58,129,11737322.591149831,272960.99049185653,96949.54854934674,43,1571456305.7744682,0.733849206474624,A,0.3551773034478314,Y,AY
59,38,11598878.563125271,322191.0711979242,114581.2759265759,36,1583055184.3375936,0.7392657285874359,A,0.35563144410103104,Y,AY
60,56,11521684.825627696,338873.08310669695,114044.6820740405,34,1594576869.1632214,0.7446462022509214,A,0.33654098764206836,Y,AY
61,39,10983404.323980246,192691.303929478,54892.78801799573,57,1605560273.4872017,0.7497753060751416,A,0.2848742361413758,Y,AY
62,123,10934375.560644323,341699.2362701351,127207.7437872509,32,1616494649.047846,0.7548815141185907,A,0.372279859843424,Y,AY
63,69,10723425.275831314,369773.28537349356,102891.68393143889,29,1627218074.3236773,0.7598892111830537,A,0.27825613153073514,Y,AY
64,113,10495436.152051203,255986.24761100495,97019.64214924909,41,1637713510.4757285,0.7647904403572191,A,0.3790033373069303,Y,AY
65,24,10380181.52858865,296576.6151025329,129657.15241556609,35,1648093692.004317,0.7696378471542302,A,0.4371792845863482,Y,AY
66,18,10274987.352260854,201470.3402404089,60617.85112651032,51,1658368679.3565779,0.7744361296691725,A,0.30087729565640653,Y,AY
67,78,9996230.906814206,217309.36753943926,82700.85893034928,46,1668364910.263392,0.779104236629415,A,0.3805673904754243,Y,AY
68,119,9610817.710541034,196139.136949817,85463.97562154035,49,1677975727.973933,0.7835923607500388,A,0.43573137391446076,Y,AY
69,0,9374188.323612543,195295.5900752613,91702.50830276118,48,1687349916.2975454,0.7879699820923238,A,0.46955749624157755,Y,AY
70,79,8910593.517536191,212156.98851276646,67465.97215624832,42,1696260509.8150816,0.7921311108224282,A,0.318000234775149,Y,AY
71,103,8872549.801575018,268865.1455022733,97712.4979677909,33,1705133059.6166565,0.7962744736428684,A,0.36342567864366315,Y,AY
72,108,8805642.788413197,326134.91808937764,145465.3502071756,27,1713938702.4050698,0.8003865917775126,B,0.4460281378619834,Y,BY
73,77,8751957.568735607,218798.93921839018,45843.45522092885,40,1722690659.9738054,0.8044736396281691,B,0.20952320602967386,Y,BY
74,32,8726771.67170258,256669.7550500759,97107.1454600917,34,1731417431.645508,0.8085489259996906,B,0.37833497538946975,Y,BY
75,64,8274499.721340573,295517.84719073476,95958.93156956755,28,1739691931.3668487,0.8124130073821428,B,0.3247145053396156,Y,BY
76,42,8250861.214074486,196449.076525583,55430.29797402784,42,1747942792.580923,0.8162660498959128,B,0.2821611531821546,Y,BY
77,5,8114120.427265008,238650.600801912,72838.46125632267,34,1756056913.008188,0.8200552362798468,B,0.3052096286854984,Y,BY
78,70,7998998.477182524,296259.202858612,92811.4098947507,27,1764055911.4853706,0.8237906622433318,B,0.31327772774385143,Y,BY
79,15,7794112.577780745,216503.12716057626,75129.48235228608,36,1771850024.0631514,0.8274304092152079,B,0.3470133819201788,Y,BY
80,91,7649055.804248037,173842.17736927356,48895.71600180302,44,1779499079.8673995,0.8310024166019874,B,0.2812649768987839,Y,BY
81,19,7628164.324724555,246069.81692659855,105626.61727291414,31,1787127244.192124,0.8345646679455259,B,0.4292546667941077,Y,BY
82,89,7492265.036143997,312177.7098393332,128902.2284626771,24,1794619509.228268,0.8380634561277159,B,0.4129129800107077,Y,BY
83,83,7450184.195742254,240328.5224432985,112555.1508881364,31,1802069693.4240103,0.8415425931167911,B,0.46833871295776763,Y,BY
84,120,7405365.533350062,284821.7512826947,123272.55076535074,26,1809475058.9573603,0.8450008003862737,B,0.43280595744599154,Y,BY
85,33,7293037.741875275,235259.2819959766,97606.3747320284,31,1816768096.6992354,0.848406552070236,B,0.4148885174855616,Y,BY
86,20,7198897.16282503,299954.0484510429,110456.07300206226,24,1823966993.8620605,0.8517683413551299,B,0.3682433145091902,Y,BY
87,130,7056912.600203979,243341.8138001372,75092.5136878407,29,1831023906.4622645,0.855063825736586,B,0.3085886166259782,Y,BY
88,86,6876156.108473594,254672.44846198498,103305.67683360925,27,1837900062.570738,0.8582748992390796,B,0.40564135405102414,Y,BY
89,80,6756210.753981873,217942.28238651206,57445.57745513748,31,1844656273.32472,0.8614299598553794,B,0.2635816089750772,Y,BY
90,138,6746430.419205669,232635.53169674723,85453.32609242933,29,1851402703.7439256,0.864580453185342,B,0.36732706078546196,Y,BY
91,100,6719594.210130416,268783.76840521663,125395.3281381764,25,1858122297.954056,0.8677184143623825,B,0.46652864822228113,Y,BY
92,167,6358686.686753176,317934.33433765883,103925.90495289201,20,1864480984.6408093,0.8706878365233092,B,0.3268785209040009,Y,BY
93,169,6315016.624874916,287046.2102215871,126588.05330287022,22,1870796001.2656841,0.8736368653458156,B,0.44100235012735334,Y,BY
94,122,6243547.249181636,249741.88996726542,88080.70074186682,25,1877039548.5148659,0.8765525189198683,B,0.3526869311088015,Y,BY
95,73,6201011.350628214,364765.3735663655,118702.70426487617,17,1883240559.865494,0.8794483087946977,B,0.32542207365875253,Y,BY
96,121,5925311.774944277,237012.47099777107,65204.8900464595,25,1889165871.6404383,0.8822153506323737,B,0.2751116418978337,Y,BY
97,107,5848543.837567151,254284.51467683262,94178.23187867159,23,1895014415.4780054,0.8849465428637195,B,0.3703655804536964,Y,BY
98,87,5717000.970599925,211740.7766888861,51966.23088238055,27,1900731416.4486053,0.8876163063247035,B,0.24542382291690235,Y,BY
99,157,5531889.274817123,368792.6183211415,150427.8723187463,15,1906263305.7234225,0.8901996250843233,B,0.4078928504684846,Y,BY
100,146,5419387.2538732495,301077.06965962495,147478.40946680377,18,1911682692.9772959,0.8927304068955768,B,0.4898360729813524,Y,BY
101,134,4948334.67974535,274907.482208075,106610.78369639585,18,1916631027.6570413,0.8950412134161007,B,0.38780604601988644,Y,BY
103,35,4833841.228030383,219720.05581956284,86670.64228474688,22,1926313504.9125855,0.8995628015917184,B,0.3944594040879091,Y,BY
104,98,4774727.246353144,227367.96411205447,90043.87118078812,21,1931088232.1589386,0.901792535748496,B,0.3960270811784703,Y,BY
107,170,4346777.6252340665,271673.60157712916,93994.79657618258,16,1944650936.0260177,0.9081261381744324,B,0.3459842841944181,Y,BY
108,145,4186344.4860097105,220333.92031630056,52519.88834505058,19,1948837280.5120273,0.9100811054031099,B,0.2383649701764286,Y,BY
109,163,3969079.0690652714,283505.6477903765,114016.67055754433,14,1952806359.5810926,0.9119346125700388,B,0.4021671929507663,Y,BY
110,151,3911189.8137544356,279370.7009824597,90833.7797246459,14,1956717549.394847,0.9137610862242208,B,0.32513710065232965,Y,BY
111,147,3900438.894770771,260029.25965138472,82253.25277991261,15,1960617988.2896178,0.9155825393421424,B,0.3163230664510127,Y,BY
112,36,3831474.268544485,225380.83932614618,101054.94052981796,17,1964449462.5581622,0.917371786896317,B,0.4483741423270789,Y,BY
113,104,3714572.5350280344,337688.41227527586,126187.65491892396,11,1968164035.0931902,0.9191064428948363,B,0.3736807374250635,Y,BY
116,118,3547867.451524765,272912.8808865204,100930.00045544087,13,1978983973.0774248,0.9241592101112446,B,0.3698249790467327,Y,BY
117,43,3541542.6464626202,393504.7384958467,147078.24433862945,9,1982525515.7238874,0.9258130634517749,B,0.3737648621483673,Y,BY
118,137,3540009.1206084257,393334.3467342695,158537.8835894238,9,1986065524.8444958,0.9274662006561155,B,0.4030613774406268,Y,BY
119,155,3490904.6665861653,349090.46665861655,127246.06484368756,10,1989556429.511082,0.9290964067331405,B,0.3645074185544126,Y,BY
120,49,3460453.6411054237,216278.35256908898,48315.71487974292,16,1993016883.1521873,0.9307123925860312,B,0.22339598164041274,Y,BY
121,132,3390928.633997695,282577.3861664746,61922.53470539597,12,1996407811.786185,0.9322959111847522,B,0.21913478479454684,Y,BY
122,190,3303767.2244334705,471966.74634763866,140050.4342058695,7,1999711579.0106184,0.9338387265637853,B,0.2967379275969412,Y,BY
123,4,3301063.5618406804,300096.6874400619,119029.9787750958,11,2003012642.5724592,0.9353802793683256,B,0.39663876262835984,Y,BY
124,148,3280094.6727967365,298190.4247997033,136824.79234295443,11,2006292737.245256,0.9369120399804077,B,0.45885038875698525,Y,BY
125,139,3277599.1233552834,234114.22309680594,65728.90207064162,14,2009570336.3686113,0.9384426352040726,B,0.2807556978008243,Y,BY
126,116,3251653.5430697836,295604.8675517985,132803.75566536977,11,2012821989.9116812,0.9399611141866213,B,0.449261058402899,Y,BY
127,162,3092516.344841959,386564.54310524487,165581.08906961133,8,2015914506.2565231,0.9414052782129023,B,0.4283400845289909,Y,BY
128,110,3085742.1322997296,237364.7794076715,69035.39640938994,13,2019000248.3888228,0.9428462787719714,B,0.2908409435538976,Y,BY
129,156,2965619.2036879184,296561.92036879185,94365.62150651994,10,2021965867.5925107,0.9442311835200926,B,0.31819871340585754,Y,BY
130,140,2964961.7408398455,228073.9800646035,53397.14016495397,13,2024930829.3333507,0.9456157812418032,B,0.23412201667997756,Y,BY
131,40,2882515.5340875457,262046.86673523142,89187.19198093264,11,2027813344.8674383,0.9469618776808629,B,0.34034824797598573,Y,BY
132,92,2846494.17867524,237207.84822293665,81641.56218338646,12,2030659839.0461135,0.9482911526257529,B,0.3441773229469908,Y,BY
133,114,2829822.2811609777,235818.52343008146,73830.1757074922,12,2033489661.3272746,0.9496126420161123,B,0.3130804766037912,Y,BY
102,144,4848636.027513665,242431.80137568325,132590.1256806963,20,1921479663.684555,0.8973054619912602,B,0.5469172151851014,Z,BZ
105,95,4720044.125404124,314669.6083602749,161284.69465171726,15,1935808276.2843428,0.9039967336146568,B,0.5125525006757483,Z,BZ
106,81,4495882.11644067,249771.2286911483,131833.50005736487,18,1940304158.4007835,0.9060962508022681,B,0.5278169977711166,Z,BZ
114,14,3696411.087719181,217435.9463364224,115306.39091520545,17,1971860446.1809094,0.9208326177388705,B,0.5303004993332634,Z,BZ
115,125,3575659.444990731,238377.2963327154,119256.36478804734,15,1975436105.6259,0.9225024031708215,B,0.500284073285214,Z,BZ
143,68,2434364.8933444372,304295.61166805465,58670.610801699055,8,2059912495.4661133,0.9619517543378139,C,0.1928079425138104,X,CX
161,182,1765139.6664484637,441284.9166121159,77396.4197802823,4,2096618544.1648526,0.9790929911710667,C,0.1753887723479858,X,CX
168,184,1508332.242191182,301666.4484382364,19938.621946589996,5,2107883946.7262058,0.9843537844237255,C,0.06609492719463715,X,CX
171,16,1444868.3444816358,240811.39074693932,20883.317204174506,6,2112256653.898012,0.9863957805494747,C,0.08672063700724228,X,CX
174,149,1360944.4002141205,226824.06670235342,33224.322910347844,6,2116435186.343092,0.9883470996588783,C,0.1464761803867399,X,CX
175,181,1351964.33878385,450654.7795946167,78785.09162653756,3,2117787150.6818757,0.9889784490343289,C,0.1748236015546271,X,CX
181,71,1193233.0518484795,170461.8645497828,22774.01354079655,7,2125439503.8590305,0.9925519962504259,C,0.13360180941905325,X,CX
182,136,1170168.2869740273,292542.0717435068,56890.986859329096,4,2126609672.1460044,0.9930984492861751,C,0.19447112861499666,X,CX
183,50,1093229.019423517,273307.25485587923,21081.64012751564,4,2127702901.165428,0.9936089727066806,C,0.07713531109385456,X,CX
187,195,965582.2772111455,482791.13860557275,4618.809166188027,2,2131827348.989761,0.9955350350171063,C,0.009566888861150927,X,CX
188,192,963177.1790111507,192635.43580223015,35620.738726234384,5,2132790526.1687722,0.9959848259568317,C,0.18491270091554984,X,CX
190,208,862275.3081653372,431137.6540826686,3123.6655289638784,2,2134517898.5899148,0.9967914859166941,C,0.007245169841660201,X,CX
134,135,2819204.453384148,313244.93926490535,110440.96484317158,9,2036308865.7806587,0.9509291730220356,C,0.35257062764475733,Y,CY
135,143,2790343.766120243,253667.61510184026,87329.08753230191,11,2039099209.546779,0.9522322264706324,C,0.34426581216227303,Y,CY
136,154,2787703.4871410024,278770.34871410026,71144.27000225436,10,2041886913.0339198,0.9535340469440414,C,0.255207450614549,Y,CY
137,60,2693705.2176111797,299300.5797345755,130566.52426156349,9,2044580618.251531,0.9547919714750365,C,0.43623879505128904,Y,CY
138,168,2670065.971720613,242733.27015641937,87287.8968612044,11,2047250684.2232516,0.9560388567924213,C,0.35960417294652414,Y,CY
139,161,2642182.5472274553,240198.41338431413,67762.26382273984,11,2049892866.770479,0.9572727209212036,C,0.2821095396426335,Y,CY
140,106,2601382.0327385096,260138.20327385096,64442.17810708652,10,2052494248.8032174,0.9584875317520537,C,0.24772285383722503,Y,CY
141,183,2533075.7258406323,316634.46573007904,65929.56911582494,8,2055027324.529058,0.9596704444455327,C,0.20821981259623148,Y,CY
142,142,2450806.043711031,222800.54942827552,59171.83483998619,11,2057478130.572769,0.9608149382910133,C,0.26558208672207484,Y,CY
144,177,2365318.327575816,236531.83275758158,97480.06218590055,10,2062277813.7936893,0.9630563265561907,C,0.4121223813701499,Y,CY
145,72,2351149.90069847,235114.990069847,77263.58408338687,10,2064628963.6943877,0.9641542823075472,C,0.3286204085091883,Y,CY
146,200,2234469.765542805,372411.6275904675,151749.0540124699,6,2066863433.4599304,0.9651977499867372,C,0.4074766810969308,Y,CY
147,97,2226616.9112531706,222661.69112531707,92009.64040149607,10,2069090050.3711836,0.9662375504873568,C,0.4132261815514182,Y,CY
148,131,2213870.7901118235,368978.46501863725,88918.84938425302,6,2071303921.1612954,0.9672713987188291,C,0.24098655562394866,Y,CY
149,173,2145945.1218083436,306563.58882976335,101881.47281435378,7,2073449866.2831037,0.9682735265660943,C,0.33233389915372236,Y,CY
150,150,2135970.8579912945,213597.08579912945,103073.10504583837,10,2075585837.141095,0.9692709965647383,C,0.482558573588266,Y,CY
151,65,2119209.8445608774,423841.9689121755,95621.07607697342,5,2077705046.9856558,0.9702606393929031,C,0.22560549235459762,Y,CY
152,178,2079629.9902321026,297089.99860458606,132411.05898381272,7,2079784676.9758878,0.9712317989552051,C,0.44569342490740027,Y,CY
153,160,2040380.5359107344,204038.05359107343,49619.41758866352,10,2081825057.5117986,0.9721846295440558,C,0.24318707572122392,Y,CY
154,159,1997027.5010237978,332837.91683729965,73030.579958306,6,2083822085.0128224,0.9731172148418775,C,0.21941784954147925,Y,CY
155,127,1932400.3372034733,193240.03372034733,41923.38863851034,10,2085754485.350026,0.9740196201132408,C,0.21694981019916884,Y,CY
156,126,1894444.0178447915,172222.1834404356,62917.56404324303,11,2087648929.3678706,0.9749043002879917,C,0.3653278734850297,Y,CY
157,133,1844088.4914786173,368817.6982957235,106559.56019199964,5,2089493017.8593493,0.9757654651012722,C,0.2889220356951488,Y,CY
158,82,1805364.6768299458,361072.93536598916,106616.62337599642,5,2091298382.5361793,0.9766085464078416,C,0.2952772499216208,Y,CY
159,187,1782259.2372568927,178225.92372568927,61755.265720761214,10,2093080641.7734363,0.9774408377812556,C,0.34649990545600906,Y,CY
160,152,1772762.724968037,253251.81785257673,87142.21457019894,7,2094853404.4984043,0.9782686944096614,C,0.34409314534881746,Y,CY
162,191,1718082.5455072497,286347.09091787494,85803.97814514885,6,2098336626.7103598,0.9798953128824917,C,0.29965025267100637,Y,CY
163,188,1690798.8863650218,338159.77727300435,141415.8054209033,5,2100027425.5967247,0.9806848934877606,C,0.4181922715980943,Y,CY
164,164,1639597.129445618,204949.64118070225,85153.65111752274,8,2101667022.7261703,0.981450563553139,C,0.4154857292111262,Y,CY
165,171,1616217.2496203673,269369.54160339455,131079.76763315644,6,2103283239.9757907,0.9822053155254122,C,0.48661688642642215,Y,CY
166,166,1582578.9190203194,316515.78380406386,120871.04771617673,5,2104865818.8948112,0.9829443588444272,C,0.3818800006226572,Y,CY
169,194,1472638.7727341999,294527.75454684,111164.42737838412,5,2109356585.49894,0.9850414871557859,C,0.37743277386343965,Y,CY
172,141,1435811.636137556,287162.3272275112,84602.48102260995,5,2113692465.5341494,0.9870662854982631,C,0.29461552927025003,Y,CY
173,115,1381776.4087284347,276355.28174568695,68157.7064479766,5,2115074241.9428778,0.9877115567141058,C,0.24663073568717972,Y,CY
176,102,1333014.9717209893,166626.87146512367,63210.17821768227,8,2119120165.6535966,0.9896009493072423,C,0.379351647557715,Y,CY
177,180,1306985.9327149347,326746.4831787337,147604.34299938125,4,2120427151.5863116,0.9902112943649266,C,0.45173965321193726,Y,CY
178,153,1287639.5696407456,214606.59494012428,54322.51321727284,6,2121714791.1559522,0.9908126049282137,C,0.253126019880372,Y,CY
179,175,1287600.3365876856,429200.1121958952,91831.85973401471,3,2123002391.49254,0.9914138971701864,C,0.21396047467038143,Y,CY
180,189,1243879.3146422952,248775.86292845904,123348.24012416837,5,2124246270.807182,0.9919947722760649,C,0.4958207708423862,Y,CY
184,165,1084183.7714929215,180697.29524882024,46142.28121238686,6,2128787084.936921,0.994115272116635,C,0.25535678964562764,Y,CY
189,201,865097.1129773528,288365.7043257843,98922.67484924609,3,2133655623.2817495,0.9963888148094323,C,0.3430459079054946,Y,CY
191,202,788301.7237144321,394150.86185721605,152643.13845746257,2,2135306200.3136292,0.997159612343299,C,0.387270847863219,Y,CY
192,112,752120.8523787315,188030.21309468287,71243.93833703581,4,2136058321.166008,0.9975108427839183,C,0.37889622717792076,Y,CY
193,185,741101.1162921373,247033.70543071243,101427.263251985,3,2136799422.2823002,0.9978569271542632,C,0.4105806658048658,Y,CY
194,172,698572.9503474387,349286.47517371934,105067.5863739498,2,2137497995.2326477,0.9981831514364105,C,0.30080634047365823,Y,CY
196,186,605646.1733417048,302823.0866708524,70351.27490532574,2,2138766124.009789,0.9987753507189443,C,0.23231806953276546,Y,CY
202,158,258161.74249037117,129080.87124518558,59132.18963473405,2,2141028023.6189258,0.9998316277704862,C,0.45810187880134523,Y,CY
167,76,1509795.589203478,251632.59820057967,151440.26432295446,6,2106375614.4840147,0.9836494133158781,C,0.6018308653405845,Z,CZ
170,176,1455200.0545903381,242533.34243172302,130730.67371554226,6,2110811785.5535302,0.9857210462382744,C,0.5390214491945371,Z,CZ
185,51,1068312.2557830403,213662.45115660806,114581.70790538813,5,2129855397.192704,0.9946141597397224,C,0.5362744239108407,Z,CZ
186,179,1006369.5198460108,251592.3799615027,144594.50360466348,4,2130861766.71255,0.9950841209284907,C,0.5747173409098818,Z,CZ
195,193,662482.6037994947,220827.53459983156,115491.76922276293,3,2138160477.8364472,0.9984925220064449,C,0.5229953295092895,Z,CZ
197,199,432546.12974062056,432546.12974062056,,1,2139198670.1395297,0.9989773440119856,C,,Z,CZ
198,207,426186.40933389,426186.40933389,,1,2139624856.5488636,0.9991763674001324,C,,Z,CZ
199,174,421851.9536386703,421851.9536386703,,1,2140046708.5025022,0.9993733666550846,C,,Z,CZ
200,117,386569.2558412736,386569.2558412736,,1,2140433277.7583435,0.9995538893591548,C,,Z,CZ
201,196,336584.1180920175,336584.1180920175,,1,2140769861.8764355,0.9997110696683152,C,,Z,CZ
203,205,220501.566180364,220501.566180364,,1,2141248525.1851063,0.999934599070912,C,,Z,CZ
204,209,140048.80227724573,140048.80227724573,,1,2141388573.9873836,1.0,C,,Z,CZ
